id,text,annotator,annotation_id,created_at,updated_at,lead_time,Pasien,Usia pasien,Penyakit,Gejala,Kapan,Periode,Tindakan,Outcome,Pertanyaan,Pembuka,Penyebab,Prakondisi,Objek,Penutup,Referensi,Artikel,Pengukuran,Predikat
717-2-0,"Oleh karena itu, sebaiknya anak Anda segera dibawa ke dokter spesialis anak supaya dapat segera ditangani.",2,717,2022-11-14T18:23:28.534866Z,2022-11-14T18:23:28.534888Z,10.054,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
716-2-0,"Ada kemungkinan anak Anda mengalami ADHD atau gangguan perkembangan lainnya, misalnya global developmental delay.",2,716,2022-11-14T18:22:20.329255Z,2022-11-14T18:23:16.241010Z,80.423,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
716-2-114,"Gangguan perkembangan ini sebaiknya dicari terlebih dahulu penyebab organiknya, misalnya kelainan pada sistem saraf pusat atau menderita sindrom tertentu.",2,716,2022-11-14T18:22:20.329255Z,2022-11-14T18:23:16.241010Z,80.423,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
716-2-269,Untuk mengetahuinya perlu pemeriksaan fisik oleh dokter dan juga pemeriksaan penunjang yang diperlukan.,2,716,2022-11-14T18:22:20.329255Z,2022-11-14T18:23:16.241010Z,80.423,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
715-2-0,"ADHD atau attention deficit hyperactivity disorder adalah salah satu gangguan pada anak yang ditandai dengan kesulitan memusatkan perhatian, memiliki perilaku hiperaktif, dan bisa berdampak pada prestasi di sekolah.",2,715,2022-11-14T18:21:53.725739Z,2022-11-14T18:21:53.725774Z,23.89,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
715-2-216,ADHD diduga disebabkan oleh faktor genetik.,2,715,2022-11-14T18:21:53.725739Z,2022-11-14T18:21:53.725774Z,23.89,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
714-2-0,"Hai, Susan.",2,714,2022-11-14T18:21:28.068344Z,2022-11-14T18:21:28.068384Z,9.038,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
714-2-12,Terima kasih atas pertanyaannya di Alodokter.,2,714,2022-11-14T18:21:28.068344Z,2022-11-14T18:21:28.068384Z,9.038,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
713-2-0,"Alodokter, anak sy laki-laki umur 3 tahun 3 bulan sangat hiperaktif, tidak bisa duduk diam, belum bisa ngomong (tapi bisa sebut huruf A-Z dan angka 1-10) apakah anak sy termasuk ADHD ya Dok?",2,713,2022-11-14T18:20:15.234757Z,2022-11-14T18:21:17.215201Z,68.467,1,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0
713-2-191,apakah karena terlalu banyak nonton youtube yg bahasa inggris jadi speech delay?,2,713,2022-11-14T18:20:15.234757Z,2022-11-14T18:21:17.215201Z,68.467,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
713-2-272,terima kasih,2,713,2022-11-14T18:20:15.234757Z,2022-11-14T18:21:17.215201Z,68.467,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
712-2-0,Salam,2,712,2022-11-14T18:20:06.469518Z,2022-11-14T18:20:06.469574Z,2.714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
711-2-0,Semoga membantu ya,2,711,2022-11-14T18:20:02.322317Z,2022-11-14T18:20:02.322383Z,2.299,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
710-2-0,Hindari konsumsi Alkohol dan rokok,2,710,2022-11-14T18:19:53.352651Z,2022-11-14T18:19:58.403696Z,7.441000000000001,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
709-2-0,Olahraga rutin,2,709,2022-11-14T18:19:48.174667Z,2022-11-14T18:19:48.174715Z,3.043,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
708-2-0,Jaga asupan nutrisi,2,708,2022-11-14T18:19:11.797721Z,2022-11-14T18:19:11.797757Z,5.671,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
707-2-0,Sering berinteraksi dengan orang sekitar anda,2,707,2022-11-14T18:19:04.925014Z,2022-11-14T18:19:04.925048Z,4.935,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
706-2-0,Mengelola stres dengan baik,2,706,2022-11-14T18:18:58.755266Z,2022-11-14T18:18:58.755296Z,3.969,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
705-2-0,Anda bisa menuliskan apa yang hendak anda kerjakan atau menuliskannya di catatan smartphone anda sehingga anda tau apa yang anda hendak kerjakan,2,705,2022-11-14T18:18:52.874306Z,2022-11-14T18:18:52.874343Z,10.456,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
704-2-0,"Kerjakan sesuatu dengan fokus mulai dari melakukan hal kecil, selesaikan satu persatu yang hendak anda kerjakan.",2,704,2022-11-14T18:18:40.463942Z,2022-11-14T18:18:40.464006Z,12.186,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
703-2-0,"Istirahat cukup, hindari untuk tidur larut malam",2,703,2022-11-14T18:18:26.925051Z,2022-11-14T18:18:26.925085Z,11.745,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
702-2-0,Minimalisir aktivitas fisik yang berat dan melelahkan,2,702,2022-11-14T18:18:13.660652Z,2022-11-14T18:18:13.660686Z,6.109,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
701-2-0,"Saat ini, adapun beberapa anjuran yang dapat anda lakukan, seperti :",2,701,2022-11-14T18:18:05.206484Z,2022-11-14T18:18:05.206506Z,2.916,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
700-2-0,"Sebaiknya, untuk memastikan kondisi anda saat ini, Anda dapat berkonsultasi dengan dokter.",2,700,2022-11-14T18:18:00.939487Z,2022-11-14T18:18:00.939540Z,18.102,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
700-2-91,"Anda dapat berkonsultasi dengan dokter psikiatri dengan langsung bertemu tatap muka, ataupun Anda dapat berkonsultasi melalui fitur chat yang ada di Alodokter.",2,700,2022-11-14T18:18:00.939487Z,2022-11-14T18:18:00.939540Z,18.102,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
700-2-251,Dokter akan dapat mengevaluasi lebih lanjut sehingga dapat memberikan penanganan yang sesuai.,2,700,2022-11-14T18:18:00.939487Z,2022-11-14T18:18:00.939540Z,18.102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
699-2-0,Sering mengkonsumsi alkohol,2,699,2022-11-14T18:17:41.553497Z,2022-11-14T18:17:41.553551Z,4.599,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
698-2-0,Kurang konsumsi vitamin B12,2,698,2022-11-14T18:17:35.100792Z,2022-11-14T18:17:35.100844Z,4.364,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
697-2-0,"Adanya gangguan medis tertentu seperti gangguan hormon tiroid, riwayat cidera kepala",2,697,2022-11-14T18:17:29.388017Z,2022-11-14T18:17:29.388045Z,18.845,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
696-2-0,Gangguan emosi,2,696,2022-11-14T18:17:07.461225Z,2022-11-14T18:17:07.461282Z,3.85,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
695-2-0,Banyak konsumsi beberapa obat,2,695,2022-11-14T18:16:57.703555Z,2022-11-14T18:17:01.892644Z,8.796,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
694-2-0,Kurangnya tidur,2,694,2022-11-14T18:16:51.005647Z,2022-11-14T18:16:51.005682Z,13.592,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
693-2-0,"Saat ini, karena keterbatasan informasi dan perlunya evaluasi lebih lanjut, sangat perlu dipastikan penyebab kondisi anda saat ini.",2,693,2022-11-14T18:16:30.441426Z,2022-11-14T18:16:30.441468Z,17.292,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
693-2-132,"Karena untuk mendiagnosis suatu penyakit perlunya pemeriksaan mulai dari riwayat medis, pemeriksaan fisik hingga penunjang yang diperlukan.",2,693,2022-11-14T18:16:30.441426Z,2022-11-14T18:16:30.441468Z,17.292,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
693-2-272,"Selain itu, kondisi seperti sering lupa dan tidak fokus juga dapat diakibatkan oleh beberapa kondisis seperti :",2,693,2022-11-14T18:16:30.441426Z,2022-11-14T18:16:30.441468Z,17.292,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
692-2-0,"Gejala ADHD pada anakGejala utama ADHD adalah sulit memusatkan perhatian, serta menunjukkan perilaku hiperaktifdan impulsif.",2,692,2022-11-14T18:16:11.562163Z,2022-11-14T18:16:11.562199Z,71.285,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
692-2-125,Dimana pada anak dengan ADHD keluhan bertambah parah.,2,692,2022-11-14T18:16:11.562163Z,2022-11-14T18:16:11.562199Z,71.285,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
692-2-179,"Keluhan yang muncul seperti tidak fokus dalam mengerjakan sesuatu, perhatian teralihkan, tidak memperhatikan hal detail, ceroboh dan lain-lain.",2,692,2022-11-14T18:16:11.562163Z,2022-11-14T18:16:11.562199Z,71.285,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
692-2-323,Pada ADHD yang dialami usia dewasa biasanya sebelumnya pernah mengalami ADHD pada masa kecil.Gejala hiperaktif pada ADHD biasanya akan berkurang seiring bertambahnya usia.,2,692,2022-11-14T18:16:11.562163Z,2022-11-14T18:16:11.562199Z,71.285,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
692-2-495,"Namun sebaliknya, gejala sulit memusatkan perhatian cenderung bertambah parah seiring pertambahan usia.",2,692,2022-11-14T18:16:11.562163Z,2022-11-14T18:16:11.562199Z,71.285,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
691-2-0,Sering lupa dan kesulitan untuk fokus umumnya sering dialami oleh setiap orang.,2,691,2022-11-14T18:14:58.809397Z,2022-11-14T18:14:58.809440Z,57.95,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
691-2-80,Selama keluhan tidak mengganggu aktivitas maka hal tersebut wajar terjadi.,2,691,2022-11-14T18:14:58.809397Z,2022-11-14T18:14:58.809440Z,57.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
691-2-155,"Namun, apabila keluhan yang terjadi telah berlangsung lama hingga mengganggu aktivitas maka perlu dievaluasi lebih lanjut.",2,691,2022-11-14T18:14:58.809397Z,2022-11-14T18:14:58.809440Z,57.95,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
691-2-278,"Menilik dari apa yang anda sampaikan serta anda keluhkan saat ini, perlu dipahami bahwa Attention deficit hyperactivity disorder(ADHD) merupakan salah satu kelainan perkembangan terbanyak pada masa anak dan dapat berlangsung sampai masa remaja dan dewasa.",2,691,2022-11-14T18:14:58.809397Z,2022-11-14T18:14:58.809440Z,57.95,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
691-2-534,Umumnya gejala ADHD pada anak sudah muncul sejak usia 3 tahun.,2,691,2022-11-14T18:14:58.809397Z,2022-11-14T18:14:58.809440Z,57.95,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
690-2-0,Terimakasih telah bertanya di Alodokter.,2,690,2022-11-14T18:13:59.254965Z,2022-11-14T18:13:59.255037Z,7.395,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
689-2-0,"Alo Bsdtalia,",2,689,2022-11-14T18:13:50.447754Z,2022-11-14T18:13:50.447814Z,7.076,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
688-2-0,Selamat sore dok.,2,688,2022-11-14T17:59:01.011749Z,2022-11-14T17:59:01.011773Z,132.253,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
688-2-18,Saya berusia 17 tahun.,2,688,2022-11-14T17:59:01.011749Z,2022-11-14T17:59:01.011773Z,132.253,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
688-2-41,"Saya entah mengapa susah fokus, sering melamun, sering lupa, dll.",2,688,2022-11-14T17:59:01.011749Z,2022-11-14T17:59:01.011773Z,132.253,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
688-2-107,Saya sudah melakukan berbagai cara untuk mengubah habit saya tapi tidak ada yang berhasil sampai kedua ortu saya sudah capek.,2,688,2022-11-14T17:59:01.011749Z,2022-11-14T17:59:01.011773Z,132.253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
688-2-233,"Saya sudah konsultasi pula ke psikolog dan sudah diberi latihan yang lain, awalnya selalu berjalan lancar tapi diakhir2 saya kembali ke awal.",2,688,2022-11-14T17:59:01.011749Z,2022-11-14T17:59:01.011773Z,132.253,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
688-2-375,Saat saya memang sedang benar2 fokus dengan suatu hal yang saya lakukan yang lainnya terlupakan karena saya terpaku pada satu hal yang saya sedang kerjakan itu saja.,2,688,2022-11-14T17:59:01.011749Z,2022-11-14T17:59:01.011773Z,132.253,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
688-2-541,"Lalu entah mengapa di beberapa hari kemudian saya bisa tiba-tiba sad, lazy, seperti tidak ada energi.",2,688,2022-11-14T17:59:01.011749Z,2022-11-14T17:59:01.011773Z,132.253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
688-2-643,"Di hari-hari seperti itu brain saya terasa off, tidak bisa berpikir jernih, sering melakukan kesalahan-kesalahan sepele.",2,688,2022-11-14T17:59:01.011749Z,2022-11-14T17:59:01.011773Z,132.253,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
688-2-764,Saya juga sulit mencerna informasi yang kurang detail.,2,688,2022-11-14T17:59:01.011749Z,2022-11-14T17:59:01.011773Z,132.253,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
688-2-819,"Saya ingat dulu saya juga sering kurang fokus dan memang hiperaktif, tapi sekarang saya tidak hiperaktif lagi justru saya sekarang pendiam.",2,688,2022-11-14T17:59:01.011749Z,2022-11-14T17:59:01.011773Z,132.253,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
688-2-959,"Kira-kira saya kenapa ya, dok?",2,688,2022-11-14T17:59:01.011749Z,2022-11-14T17:59:01.011773Z,132.253,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
688-2-990,Tolong jawabannya karena saya juga sudah bingung ada apa dengan saya..,2,688,2022-11-14T17:59:01.011749Z,2022-11-14T17:59:01.011773Z,132.253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
687-2-0,Salam,2,687,2022-11-14T17:56:32.049230Z,2022-11-14T17:56:36.173704Z,7.133,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
686-2-0,Semoga membantu ya,2,686,2022-11-14T17:56:26.231649Z,2022-11-14T17:56:26.231696Z,3.54,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
685-2-0,Luangkan waktu bersama anak,2,685,2022-11-14T17:56:21.141653Z,2022-11-14T17:56:21.141785Z,4.556,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
684-2-0,Mengajak anak melakukan aktivitas fisik minimal 60 menit setiap hari.,2,684,2022-11-14T17:56:14.818753Z,2022-11-14T17:56:14.818794Z,20.333,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
683-2-0,"Membatasi waktu anak dalam menonton televisi, bermain video game, dan menggunakan ponsel atau komputer.",2,683,2022-11-14T17:55:53.134548Z,2022-11-14T17:55:53.134570Z,23.067,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
682-2-0,Mengatur jadwal tidur anak yang teratur,2,682,2022-11-14T17:55:27.742834Z,2022-11-14T17:55:27.742879Z,6.896,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
681-2-0,"Bantulah anak Anda dalam mengelola kehidupannya, seperti mengatur waktu beraktivitas atau menjaga lingkungannya tetap rapi.",2,681,2022-11-14T17:55:19.620984Z,2022-11-14T17:55:19.621038Z,9.703,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
680-2-0,"Saat ini, beberapa anjuran yang dapat Anda lakukan :",2,680,2022-11-14T17:55:07.714506Z,2022-11-14T17:55:07.714528Z,3.247,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
679-2-0,"Melihat dari apa yang Anda sampaikan, kami tidak dapat memastikan apakah kondisi yang anak Anda alami merupakan ADHD atau bukan.",2,679,2022-11-14T17:55:02.831482Z,2022-11-14T17:55:02.831531Z,48.37,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
679-2-129,Tidak semua anak yang sulit konsentrasi dan hiperaktif pasti menderita ADHD.,2,679,2022-11-14T17:55:02.831482Z,2022-11-14T17:55:02.831531Z,48.37,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
679-2-206,Untuk mendiagnosis ADHD perlu serangkaian pemeriksaan dan evaluasi yang diperlukan.,2,679,2022-11-14T17:55:02.831482Z,2022-11-14T17:55:02.831531Z,48.37,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
679-2-290,"Saat ini, sebaiknya Anda dapat berkonsultasi dengan dokter spesialis Anak, untuk dapat dilakukan pemeriksaan dan menentukan kondisi anak apakah merupakan hal yang normal atau termasuk kondisi ADHD.",2,679,2022-11-14T17:55:02.831482Z,2022-11-14T17:55:02.831531Z,48.37,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
678-2-0,"Perkembangan motorik, fisik, emosi, sosial pada anak akan banyak berkembang di usia 2-5 tahun ini.",2,678,2022-11-14T17:53:52.555471Z,2022-11-14T17:53:52.555536Z,55.741,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
678-2-99,Faktor genetik dan lingkungan dapat mempengaruhi perkembangan anak.,2,678,2022-11-14T17:53:52.555471Z,2022-11-14T17:53:52.555536Z,55.741,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
678-2-167,"Adanya kondisi anak yang belum mampu mengungkapkan perasaannya, anak memiliki kegiatan yang kurang untuk menyalurkan energi, anak merasa tidak nyaman juga dapat menimbulkan kondisi anak yang sulit mengorganisir emosi dan aktivitas yang dijalani nya.Attention deficit hyperactivity disorder(ADHD) merupakan salah satu kelainan perkembangan terbanyak pada masa anak dan dapat berlangsung sampai masa remaja dan dewasa.",2,678,2022-11-14T17:53:52.555471Z,2022-11-14T17:53:52.555536Z,55.741,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
678-2-584,Umumnya gejala ADHD pada anak sudah muncul sejak usia 3 tahun.,2,678,2022-11-14T17:53:52.555471Z,2022-11-14T17:53:52.555536Z,55.741,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
678-2-647,"Gejala ADHD adalah sulit memusatkan perhatian, serta menunjukkan perilaku hiperaktifdan impulsif.",2,678,2022-11-14T17:53:52.555471Z,2022-11-14T17:53:52.555536Z,55.741,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
677-2-0,Terima kasih telah bertanya di Alodokter.,2,677,2022-11-14T17:52:54.952784Z,2022-11-14T17:52:54.952841Z,8.894,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
676-2-0,"Alo Maurha,",2,676,2022-11-14T17:52:44.053308Z,2022-11-14T17:52:44.053355Z,3.872,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
675-2-0,Salam,2,675,2022-11-14T17:52:38.675072Z,2022-11-14T17:52:38.675116Z,4.835,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
674-2-0,DokSaya punya anak pada bulan september ini berumur 4 tahun.,2,674,2022-11-14T17:52:31.141606Z,2022-11-14T17:52:31.141648Z,102.437,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
674-2-61,Menurut saya dia sedikit berlebihan dalam berekspresi dan bertingkah laku dari anak kebanyakan.,2,674,2022-11-14T17:52:31.141606Z,2022-11-14T17:52:31.141648Z,102.437,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
674-2-157,"Dia terlalu bersemangat, berbicara berlebihan, susah diam, sulit dalam menunggu giliran, tidak dapat duduk tenang, menghentakkan tangan atau kaki, tidak dapat diajak duduk untuk waktu lama, suka berlarian atau memanjat, susah bermain dengan tenang, sulit untuk bersantai, sering mengganggu orang lain, sering menjawab sebelum orang selesai bertanya.",2,674,2022-11-14T17:52:31.141606Z,2022-11-14T17:52:31.141648Z,102.437,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
674-2-507,Kalau mau duduk sering melompat dulu.,2,674,2022-11-14T17:52:31.141606Z,2022-11-14T17:52:31.141648Z,102.437,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
674-2-545,Berjalan kalau tidak menghentak2 dia injit2 kadang malah melompat2.Apa itu wajar ya dok?Apa itu termasuk gejala anak menderita ADHD?,2,674,2022-11-14T17:52:31.141606Z,2022-11-14T17:52:31.141648Z,102.437,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
673-2-0,Semoga membantu ya,2,673,2022-11-14T17:50:38.245030Z,2022-11-14T17:50:38.245067Z,2.991,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
672-2-0,Lakukan relaksasi dengan meditasi atau yoga,2,672,2022-11-14T17:50:33.954476Z,2022-11-14T17:50:33.954515Z,7.235,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
671-2-0,Lakukan olahraga rutin,2,671,2022-11-14T17:50:25.082291Z,2022-11-14T17:50:25.082314Z,2.991,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
670-2-0,"Cobalah lakukan kegiatan dengan perlahan, dapat diselingi dengan mendengarkan musik yang Anda sukai",2,670,2022-11-14T17:50:20.440285Z,2022-11-14T17:50:20.440319Z,15.283,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
669-2-0,"Cobalah saat hendak melakukan sesuatu, tulis di buku catatan ataunote hp Anda sehingga Anda dapat mengingat kegiatn apa yang belum dan sudah Anda lakukan",2,669,2022-11-14T17:50:03.674239Z,2022-11-14T17:50:03.674299Z,39.644,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
668-2-0,Alihkan pikiran negatif ke kegiatan positif yang Anda senangi,2,668,2022-11-14T17:49:22.595054Z,2022-11-14T17:49:22.595144Z,5.435,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
667-2-0,Hindari menyendiri,2,667,2022-11-14T17:49:15.604764Z,2022-11-14T17:49:15.604811Z,6.538,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
666-2-0,"Jika sulit bercerita, Anda dapat menuliskan nya didalam sebuah buku catatan",2,666,2022-11-14T17:48:16.838206Z,2022-11-14T17:48:16.838256Z,19.412,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
665-2-0,"Ceritakan kondis yang Anda Alami saat ini dengan orang yang Anda percayai seperti teman, saudara",2,665,2022-11-14T17:47:56.126833Z,2022-11-14T17:47:56.126882Z,7.92,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
664-2-0,Istirahat yang cukup,2,664,2022-11-14T17:47:46.627026Z,2022-11-14T17:47:46.627058Z,6.355,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
663-2-0,"Sementara itu, beberapa anjuran yang dapat Anda lakukan :",2,663,2022-11-14T17:47:39.151375Z,2022-11-14T17:47:39.151442Z,2.253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
662-2-0,"Kondisi yang Anda alami saat ini juga dapat diakibatkan oleh beberapa kondisi lain seperti gangguan kecemasan, gangguan panik, PTSD(post traumatic stress disorder), depresi dan kondisi lainnya.",2,662,2022-11-14T17:47:13.563971Z,2022-11-14T17:47:13.563991Z,43.685,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
662-2-194,"Untuk mengetahui penyebab kondisi Anda saat ini, Anda dapat berkonsultasi dengan dokter psikiatri atau psikolog.",2,662,2022-11-14T17:47:13.563971Z,2022-11-14T17:47:13.563991Z,43.685,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
662-2-307,"Dokter akan melakukan pemeriksaan mulai dari wawancara singkat terkait kondisi Anda, pemeriksaan fisik dan pemeriksaan penunjang apabila diperlukan.",2,662,2022-11-14T17:47:13.563971Z,2022-11-14T17:47:13.563991Z,43.685,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
662-2-456,Sehingga mengetahui penyebab kondisi Anda saat ini dan dapat diberikan penanganan yang sesuai.,2,662,2022-11-14T17:47:13.563971Z,2022-11-14T17:47:13.563991Z,43.685,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
661-2-0,"ADHD (attention deficit hyperactivity disorder) adalah gangguan mental dengan karakteristik berupa sulit untuk memusatkan perhatian dan hiperaktif yaitu sulit untuk berdiam diri dan cenderung bergerak.Biasanya hal ini akan muncul sejak dari usia anak sebelum 12 tahun.ADHD bisa juga menyerang remaja dan orang dewasa, tapi itu hanya jika orang tersebut memang sudah terkena ADHD dari kecil yang penyakitnya terus bertahan.",2,661,2022-11-14T17:46:26.509767Z,2022-11-14T17:46:26.509830Z,65.997,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
661-2-423,Kondisi ADHD pada dewasa dengan tidak memiliki riwayat ADHD sebelumnya belum pernah terjadi.,2,661,2022-11-14T17:46:26.509767Z,2022-11-14T17:46:26.509830Z,65.997,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
661-2-516,Sehingga perlu dipastikan apakah Anda memiliki riwayat ADHD sewaktu kecil ?,2,661,2022-11-14T17:46:26.509767Z,2022-11-14T17:46:26.509830Z,65.997,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
660-2-0,Kami memahami perasaan Anda saat ini.,2,660,2022-11-14T17:45:18.759960Z,2022-11-14T17:45:18.760011Z,133.892,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
660-2-38,"Setiap orang pasti pernah mengalami kesedihan, namun kesedihan ini dapat membaik dan tidak berlangsung lama.",2,660,2022-11-14T17:45:18.759960Z,2022-11-14T17:45:18.760011Z,133.892,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
660-2-147,Sesekali dapat muncul kembali rasa sedih tersebut apabila disertai dengan faktor pemicu nya.,2,660,2022-11-14T17:45:18.759960Z,2022-11-14T17:45:18.760011Z,133.892,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
660-2-240,Namun jika terjadi gangguan aktivitas sehari-hari maka sebaiknya perlu dilakukan pemeriksaan dan evaluasi lebih lanjut.,2,660,2022-11-14T17:45:18.759960Z,2022-11-14T17:45:18.760011Z,133.892,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
